track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_level
2H8LPaY3NSjmOFMH2Rygnz,Running Out,Matoma,58,5vYA5O6P4ESBwV1gN1orpi,Running Out,2015-12-01,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.601,0.682,10,-5.905,1,0.0338,0.0856,0.00384,0.132,0.17,94.999,211200,somewhat_high
608xszaAxVh4m7NcKJiAbF,One of These Nights - 2013 Remaster,Eagles,68,0F77QekrNe8vVAjU2sepja,One of These Nights (2013 Remaster),1975,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,291686,somewhat_high
7rn94fZKrOwHunAgWtvJUs,Memories (feat. Kid Cudi),David Guetta,2,6w2rRSUsQk1e9ALB6ybmlz,One More Love,2010-11-22,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.544,0.87,8,-6.103,1,0.26,0.0015,2.8e-06,0.246,0.502,129.984,210093,very_low
6bxsXIuyIeXKD4wu1O6srQ,Shake That Thing,Sean Paul,39,3nAwSh2fcp3M8voQKZS2as,Dutty Rock,2002-11-12,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.629,0.901,7,-3.715,1,0.36,0.378,0.0,0.296,0.543,177.162,235360,somewhat_low
2CdS3DRqWR5LAhy4hM5X9W,Laid,James,64,5pALyxshOPc8LLKggzNvQe,Laid,1993,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.457,0.909,0,-9.451,1,0.0317,0.0016,0.000276,0.135,0.755,115.998,156667,somewhat_high
0DiWol3AO6WpXZgp0goxAV,One More Time,Daft Punk,74,2noRn2Aes5aoNVsU6iWThc,Discovery,2001-03-07,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.611,0.697,2,-8.618,1,0.133,0.0193,0.0,0.332,0.476,122.752,320357,high
5srIkb35ees5dhgjK3zdfz,Collateral Damage,Burna Boy,66,34vlTd4355ddD4q9pPsoqF,African Giant,2019-07-25,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.739,0.852,2,-7.323,0,0.0453,0.51,0.123,0.157,0.903,102.014,197559,somewhat_high
5VVWgWH8HFLAtM8lbttvn9,Stockholm Syndrome,Muse,60,0HcHPBu9aaF1MxOiZmUQTl,Absolution,2004-03-23,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.434,0.977,2,-4.845,1,0.0786,0.00187,0.166,0.347,0.0939,128.223,297000,somewhat_high
3hx5R8nOKu5zvhlfDNSIQC,Sucker M.C.'s (Krush-Groove 1),Run–D.M.C.,43,5nK0vU32lSmcGrglfcOfg8,RUN-DMC (Expanded Edition),1984-03-27,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.919,0.975,6,-5.636,1,0.0886,0.0898,0.00253,0.248,0.884,102.982,189947,somewhat_low
6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,40,38kpkGLuPr1nNfD3iEyOlJ,Old Town Road,2019-04-05,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,somewhat_low
5FDCDBFDKpf7TLzDx6r2Lp,Big Boy Diamonds (feat. Kodak Black & London on Da Track),Gucci Mane,75,6hopdoEE79EsQ6mjjBUbFU,Woptober II,2019-10-18,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.883,0.635,0,-6.284,0,0.299,0.0307,0.0,0.114,0.542,129.042,151482,high
46HmcTD1wfSgiWhJ0MMaxQ,Cry,Jay Sean,31,3v0AeWgJPrdPPZGt1tS2s0,All Or Nothing,2009-01-01,Pop 2009-2011,3gV6KQYZKIuoWml0094vx6,latin,latin hip hop,0.669,0.699,7,-6.376,1,0.0302,0.201,0.0,0.175,0.406,128.025,274560,somewhat_low
6AUqARfZa8MRwjE820gZ9A,If You Wanted To Love Me,Sammy C,15,0VxW02u2pQ87APZVWFdmsD,Tazmania Freestyle Vol. 2,2007-12-21,Latin Hip Hop/Freestyle,2MYEUjX0YAI9dxrBDzoCK7,latin,latin hip hop,0.711,0.895,10,-10.076,0,0.0856,0.000913,0.000177,0.0676,0.695,127.256,266867,low
7u04ap1LQoHVJ5N1zs8CRE,Hope,DubVision,52,1RFYREsgFJ8RPT4a1smsvz,Hope,2019-07-19,"Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)",73uj4YmsC7SJ6SbUMTvf07,edm,progressive electro house,0.586,0.719,0,-6.142,1,0.042,0.00418,6.23e-06,0.134,0.344,124.912,203712,somewhat_high
36isOggheKbLhjSVJtUnnS,Pode Confessar,PK Delas,38,0MNY7slXh80xnVi3PyOl5c,Pode Confessar,2019-06-28,Trap Funk,37i9dQZF1DWTGaQ84g8alz,rap,trap,0.763,0.687,4,-6.686,0,0.146,0.074,0.0,0.0922,0.506,155.1,128460,somewhat_low
0tdCy39PgWN8LFWu34ORn3,Rap Saved Me,21 Savage,67,0MV1yCXcNNQBfwApqAVkH0,Without Warning,2017-10-30,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.845,0.399,1,-7.509,1,0.309,0.00525,0.74,0.102,0.148,143.049,257600,somewhat_high
2iuNKcIOuHb9VIplN7NDoa,Distant,Maes,77,4D7hsHvzMuP6A1vX35dDqo,Distant,2019-12-19,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.747,0.731,4,-6.305,0,0.194,0.555,0.0,0.0662,0.493,105.074,162013,high
6379OM1UeWonOckjr8ikLh,Bagsakan,Parokya Ni Edgar,54,0SudJuJEQweUzqF3hzeRGx,Halina Sa Parokya,2005,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,0.781,0.943,7,-5.738,0,0.101,0.246,8.02e-06,0.253,0.651,135.005,207933,somewhat_high
6mQzZ2aRnKSNgckAehBgwD,Beer,Itchyworms,58,6WzFODPnZ5SW1qTvTELSxW,Noon Time Show,2006,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,0.539,0.693,7,-3.967,1,0.0265,0.517,4.59e-06,0.112,0.472,84.954,364107,somewhat_high
1ZAWaJppxtA3zPh1R2W2wS,Supersonic - Remastered,Oasis,54,3F7qb5AiQdWxuMgSyQ9zyg,Definitely Maybe (Remastered) [Deluxe Edition Remastered],1994-08-29,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.362,0.91,9,-2.863,1,0.0407,6.29e-05,0.0123,0.0933,0.597,104.043,283787,somewhat_high
732x2Fy6jbt7qC70Zg463q,Save As Draft,Katy Perry,50,0UlbGi4oAth8s6rwaGSU8Z,Witness (Deluxe),2017-06-09,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.59,0.565,9,-7.231,1,0.0484,0.348,0.0,0.109,0.0519,131.76,228653,somewhat_high
03YZnK3XQWKpvo9TyNZzXf,The Emotion,BØRNS,54,17l7MIu0Jh0tdgK7or9ovw,Dopamine,2015-10-16,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.418,0.688,11,-5.515,1,0.0265,0.212,0.00964,0.705,0.319,150.03,224787,somewhat_high
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,95,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,very_high
2L6gb2H0z7RnzXMmDEqiiZ,Patek,MC Igu,54,716NWpKPoVd5uv5wEOaEAB,Aurélio³,2020-01-10,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,0.879,0.523,2,-12.8,0,0.127,0.422,0.00285,0.115,0.438,114.987,183719,somewhat_high
2grAr8pWMuLWn8ZYEE9wDV,Never Seen the Rain,Tones and I,73,1BYByciKxjYwhRSrWlEjWu,Never Seen the Rain,2019-07-15,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.485,0.461,9,-5.646,1,0.0444,0.44,0.0,0.232,0.324,87.009,200756,high
78AF5NGxtjIczE63O1EL2m,It's The Most Wonderful Time Of The Year,Toni Braxton,2,7oVdSfXMwapXfLeEp4NtQK,A Jazz Café Christmas,2009-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.336,0.339,5,-14.266,1,0.0332,0.883,4.71e-05,0.113,0.207,179.75,255920,very_low
4KacUpvbA3Mfo05gttTjhN,Fat Lip,Sum 41,73,2UCWsnmZEVg9HhnMeKTsim,"All Killer, No Filler",2001-01-01,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,178267,high
0KTvHwi5cDdZh86cpZztfu,Ottolenghi,Loyle Carner,54,161CXfemQHbWFMu0YAByUB,Ottolenghi,2018-10-11,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.752,0.584,7,-10.634,1,0.275,0.364,0.017,0.197,0.264,94.918,197600,somewhat_high
2pbWkjtGtjkzBdZ95GFINm,Car Wash,Rose Royce,50,1lUemDpotxT7p1aCGSvWDz,Car Wash,1976-01-01,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.667,0.521,9,-13.212,0,0.115,0.202,6.55e-05,0.0723,0.856,117.917,307573,somewhat_high
1M2hRrYg3dyf6QTbjBX3vM,For U,Olivia Creutzer,40,0JrGZZrSzmz5YKw3c6m1W1,For U,2019-04-19,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.506,0.593,11,-8.476,0,0.0938,0.783,0.0,0.0822,0.481,103.31,177477,somewhat_low
386RUes7n1uM1yfzgeUuwp,The Lazy Song,Bruno Mars,73,6J84szYCnMfzEcvIcfWMFL,Doo-Wops & Hooligans,2010-10-05,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.949,174.943,190213,high
03TXYSSiqqXMF5EoGHxUta,Trampoline (feat. AMY MIYÚ),WILL K,39,0vTw1BRp8y0Sm2YrEVVKs2,Trampoline (feat. AMY MIYÚ),2019-07-05,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.802,0.929,1,-2.759,1,0.0659,0.00178,0.575,0.0845,0.484,125.036,215931,somewhat_low
4M1VwqUf8Qh8lYy9EgRPrB,Move It,Alenn,31,7hYdYxZEJzdH98m5SyYZvz,Move It,2019-05-15,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.693,0.83,9,-5.725,1,0.0987,0.000463,0.477,0.158,0.267,123.96,239584,somewhat_low
0gcOnIUKIG6JF56iFUfE0p,Bonita,Juanes,78,6lPRVKGP5WnFGI46c4LVik,Bonita,2019-09-06,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.745,0.881,0,-2.587,1,0.0506,0.255,0.0,0.25,0.961,157.985,147493,high
1Bmh8yjfnE21YbWC9orEai,Dime (feat. Reik),Noel Schajris,54,5VPZBUJVOZQAzPSpCcRGUl,Dime (feat. Reik),2018-11-30,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.499,0.659,6,-10.187,0,0.059,0.00632,0.0,0.112,0.478,150.965,205430,somewhat_high
0NIclV5iB1lE3mjV00ySKV,Love Me Two Times - New Stereo Mix,The Doors,42,3OIjlStgBVQfGjkiftDAZp,The Future Starts Here: The Essential Doors Hits,2008-01-28,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.639,0.613,4,-9.513,0,0.0363,0.234,5.34e-06,0.321,0.755,132.353,195227,somewhat_low
4geR2biU0ogmJgtIhzqUA8,Anytime,Brian McKnight,41,7bybFEguyKXCyXiRd4ZP0h,1989-2002 From There To Here,2002-11-05,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.741,0.437,3,-8.19,0,0.0314,0.0367,0.00184,0.0496,0.533,129.896,248240,somewhat_low
7ldlgbsVshuUnFWyimgBxn,Paris - VINAI Remix,The Chainsmokers,40,0UQImHE9yd0s8ieOeIMwKo,Paris (Remixes),2017-02-17,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.532,0.822,2,-3.309,1,0.0432,0.0648,0.0,0.356,0.335,99.962,218787,somewhat_low
1Ly0ssAgeM7YqdHptao8Oe,Paranoid,Black Sabbath,15,1iaBz2uUeN77vNBSVzSYId,Greatest Hits,2014-03-28,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.426,0.619,4,-11.501,0,0.0722,8.44e-05,0.00239,0.17,0.382,162.721,168440,low
4yn0ftNHQSwsWE81h33y4K,Legendary (feat. Gunna),Tyga,66,6hHIX3lfGKnZ2ji41YZMVV,Legendary,2019-06-07,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,0.894,0.492,1,-4.692,1,0.104,0.0295,1.22e-06,0.14,0.397,100.041,152532,somewhat_high
7itr4N5bXkAWesPUomCNf7,Stranglehold,Ted Nugent,56,4xKPMSSynMM7hSqB5sXjCV,Great Gonzos! The Best Of Ted Nugent,1981,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.491,0.738,2,-7.04,1,0.0332,0.0146,0.16,0.2,0.506,148.002,502600,somewhat_high
1s7MlV77vmjAHqzVq60Vfd,Summer Vibe,Tomas Skyldeberg,17,3eXCBTg64X3AuakWQGuQ7Y,Everything Shines,2018-03-02,Tropical Vibes,37i9dQZF1DX6RA5ZrA5a23,latin,tropical,0.82,0.57,1,-5.891,1,0.0532,0.0217,0.666,0.123,0.517,107.985,179890,low
6pMliTILbMMQJVFvru12DX,Give U My Heart (feat. Toni Braxton),Babyface,39,3hrK0o67R7x4ZcG4NMTTXh,Boomerang,1992-06-30,Kenny B's Ultimate New Jack Swing Mix,7bdhfXlbfml9CuNn5c7372,r&b,new jack swing,0.71,0.749,8,-10.485,1,0.0496,0.0723,1.76e-05,0.0519,0.819,103.852,301627,somewhat_low
6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,Brandy,66,1Co6e9ag1gRKcWdG7xKcCi,Never Say Never,1998-05-29,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.704,0.707,1,-6.537,0,0.0391,0.539,0.00106,0.318,0.761,93.145,294787,somewhat_high
7MSwclTvW6KLLkTbmw9FUQ,Throw It Up,Pastor Troy,52,4htcOW08TqINNLbcSf9esI,Kings Of Crunk,2002-10-29,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.698,0.602,3,-3.183,1,0.0889,0.0515,0.0,0.32,0.138,145.941,372973,somewhat_high
379MRJIfTs6DtjUXL6kjh4,She Don't Like The Lights - Acoustic Version,Justin Bieber,36,1RMfz6rbIyrQYChfcCoiJ4,Believe Acoustic,2013-01-01,Big White Room-Jessie-J,5FhhmunkvwTAsGaiXpRHkJ,edm,big room,0.612,0.428,8,-8.52,0,0.0292,0.75,0.0,0.0921,0.685,123.822,215813,somewhat_low
0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),Ariana Grande,84,3zVB99XMdbP9HTVNg0GJwV,boyfriend,2019-08-02,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,high
0eWxDnXDbsR4h1kVk6rZdy,Foggy Windows,Zacari,45,4M6GjdXOyP2mDqAQyd2YOz,Foggy Windows,2015-07-23,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.836,0.385,10,-8.559,0,0.0883,0.226,0.00761,0.11,0.347,114.046,252632,somewhat_low
5IFCyWplye09HytIP80RCF,Too Close,Next,64,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,The Sound of New Jack Swing,0zn8nuASKC0PISqD9mxCSV,r&b,new jack swing,0.847,0.402,7,-9.952,1,0.0641,0.0118,0.0,0.283,0.752,99.693,259440,somewhat_high
53HUxlAstNtpgKVU6VV2JL,American Spirit,Meg & Dia,14,0EeIcV1RSt8LNSnEpTIY2I,happysad,2019-07-26,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.77,0.544,9,-8.727,1,0.0375,0.204,0.0129,0.059,0.504,111.97,221396,low
7iyKbBjb2fmTnTfCjCh7ER,Seventeen,Troye Sivan,61,3MYJYd73u0SatCnRVvRJ3M,Bloom,2018-08-31,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.612,0.743,4,-7.25,1,0.0442,0.165,4.35e-05,0.319,0.347,118.913,218351,somewhat_high
2JS1iE5A5RHvUPH5Zl9jlF,Run to the Hills - 1998 Remastered Version,Iron Maiden,16,6q5MEna6Fg46powSoeZJe3,The Number Of The Beast (1998 Remastered Edition),1982,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.221,0.956,0,-4.641,1,0.0876,0.0103,0.000523,0.195,0.432,173.254,233960,low
5n2dJROsTksXOXKwLIpEnx,All Things Must Pass - 2009 Digital Remaster,George Harrison,29,3AMq1D2XLJSADpdYTAtKoL,Let It Roll - Songs Of George Harrison,2009-01-01,The Black Album,0KNLLunbFh9XgitPMOGmQg,rock,album rock,0.498,0.647,9,-6.668,1,0.0298,0.229,0.000636,0.0968,0.485,122.393,226920,somewhat_low
1liwCzSX7DqdmqS4nJBl5R,Chunky - Club Mix,Format:B,47,5P8FUrrcu04pttNCXH0Qwy,Chunky (Remixes),2015-11-13,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.808,0.916,10,-4.54,1,0.0635,0.00431,0.598,0.0445,0.685,121.99,362282,somewhat_low
2y6EbYibgxMVQ0T5YjZYWN,TE SUPERÉ,Becky G,67,13MHW8hoLFjX7SaVEVmj3X,MALA SANTA,2019-10-18,Flow Selecto,37i9dQZF1DX4OjfOteYnH8,rap,trap,0.738,0.783,0,-4.576,1,0.0693,0.055,0.0,0.125,0.699,176.027,272120,somewhat_high
5CMvVk1MF7IY6YTkVdwFOm,Harmonious Expectations,jjsauma,23,5viMutu4O0HfPvsEGhTILK,Whispers,2019-10-14,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.772,0.673,7,-13.9,1,0.0921,0.0128,0.861,0.107,0.532,120.015,391995,low
2f1lUkSEypMF1A77SIsck7,Money & Power,JoJo2amazing,5,5Wk6b4HfxWPC9d4LgIPYnk,Money & Power,2019-12-02,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.818,0.426,8,-10.688,1,0.196,0.217,0.0,0.133,0.146,119.996,264000,low
1PtL0YQRtq3qxDGUSwZPJ5,Travesuras,Nicky Jam,68,4etANPc5BMELu5yx987Rpx,Nicky Jam Hits,2014-09-09,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,0.77,0.79,10,-5.453,0,0.0814,0.139,0.0,0.0829,0.872,93.97,195453,somewhat_high
07eET3PAzpSz5CLE4wGgN5,Inocente,Myke Towers,73,5elDXKomKQ4hLFCHO06Db1,Inocente,2019-06-25,Reggaeton 2020 😍 🔥,03sDEv7FN58Mb9CJOs1Tgn,latin,reggaeton,0.757,0.748,2,-3.406,0,0.186,0.0691,0.0,0.196,0.94,173.97,201579,high
53go1N9BsonRPi3H0mYJCu,Algo De Mí,Franco Masini,36,3ljmAzurNDyeEXE98UFeXA,Algo De Mí,2019-09-06,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,0.697,0.661,7,-8.094,1,0.0386,0.355,0.0,0.0991,0.634,97.967,196358,somewhat_low
26oVGThkGYJLmRyj1oio8K,Here We Go,Ton! Dyson,4,0l31OkMuMWEap6JA9d1djG,Selected Works,2013-10-28,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.563,0.904,2,-5.873,1,0.102,0.000159,0.842,0.0679,0.274,128.035,316875,low
01jEKrnZPFX961cWuMufoh,Affirmation,Sammy Hagar,33,3U2Vx5zNRTxOEyhTHW9qxf,Affirmation,2019-05-06,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.647,0.872,9,-2.847,1,0.0273,0.000948,0.44,0.597,0.853,131.02,199973,somewhat_low
66LhCsc06aTa2Ig7iYPDSP,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,Stevie Nicks,58,0IomjU2bXFng4LQBYn7Het,Bella Donna (2016 Remastered),1981-07-27,Classic Rock Retrogamer,6gUFdcGzKAHyDXY9TKC6cP,rock,classic rock,0.631,0.597,4,-7.382,0,0.026,0.379,0.00273,0.146,0.665,107.26,244440,somewhat_high
26K1cfRaFe9zIyHztwVdQf,Gangsta,Smiler,50,4gnyScVeHbfxehqneoNvF9,Gangsta,2018-01-31,Rap Workout,37i9dQZF1DX76t638V6CA8,rap,hip hop,0.855,0.459,4,-10.328,1,0.353,0.469,0.0,0.163,0.595,130.023,162534,somewhat_high
3PIZD7C258F5taiS9rw9lK,Responsible,Mama Cleo,27,4UWLopGUPt6RWabfDhnYza,Responsible,2019-05-23,INDIE POP! TUNES,0HD4Pc1PK8fsyKQq9e2U2v,latin,latin pop,0.563,0.492,11,-9.939,0,0.0591,0.0463,0.00432,0.0746,0.24,170.054,253753,somewhat_low
3IgTG5T8Mv0a7wBvbc0iNv,Promises,evän,41,7jWpx68KXCazaUii7d7s8n,Promises,2019-06-22,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.607,0.319,0,-12.292,0,0.292,0.764,0.742,0.0905,0.262,74.017,124062,somewhat_low
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,80,4QUNWTw2FsIz722xjUjFJw,Issa Album,2017-09-23,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,220307,high
1GBr8Nix6GiaXLjtaqnysK,Our Time,Tess Posner,37,4Aynfgf3nY87WPaKB0MfNU,Our Time,2020-01-10,SINULOG Festival 2020,0COM4nZqdXC3sMjVdcaU7V,edm,big room,0.733,0.431,7,-11.395,1,0.0538,0.0747,0.00652,0.0936,0.341,82.002,185854,somewhat_low
2fn10isMyUbYlRw4Rw9vYY,The One I Like,Andrezia,38,43cRm04luhyakFnTHJiEMz,The One I Like,2019-12-19,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.709,0.498,5,-7.3,0,0.0803,0.308,0.0,0.0967,0.124,99.965,178859,somewhat_low
6KBNZRqnMt1sSRTws0ufqU,Movimiento,Andréza,40,6LiaEVnDu7jEI6ThJUrFx2,Movimiento,2018-06-01,Tropical Vibes,37i9dQZF1DX6RA5ZrA5a23,latin,tropical,0.649,0.667,10,-9.852,1,0.0643,0.391,0.000302,0.416,0.7,179.969,192993,somewhat_low
4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd,80,0JcW7yCW3Qj8uMfzO2lUDb,Happy Now,2018-07-18,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030,high
2avaSeKHI5l4sLruVfLdi2,"Burning Heart - From ""Rocky IV"" Soundtrack",Survivor,64,3t3BbpFJiGcXl4jI5CRLLA,Rocky IV,1985,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.651,0.665,9,-7.43,0,0.0269,0.221,7.91e-06,0.0403,0.647,97.996,230720,somewhat_high
1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,The Cure,73,0jYmAPQezr1aG75KerJCdG,Three Imaginary Boys,1979-05-11,Permanent Wave CHDB,2foj4ZYVHRGqSd1aMqNPBj,rock,permanent wave,0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,155973,high
7HbwANSdBmfQYCBvBZgvqJ,Crush,Campsite Dream,55,6sZwOcnq4Gb6e82VZ2n6wS,Crush,2015-09-04,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.818,0.651,1,-7.894,0,0.0605,0.491,0.000726,0.0318,0.254,103.989,211788,somewhat_high
3zagi2b65in52cZnFSnyAG,Hell Yeah - Feat. D-wreck & Tyte Eyez,Big Moe,19,0PnUbRaZoWYVy3FYF8kSwo,Moe Life,1999-07-16,3rd Coast Classics,1QJ66s6YBZgxMUaVUyrhbo,rap,southern hip hop,0.614,0.888,1,-3.786,0,0.282,0.0262,0.0,0.405,0.793,163.85,225187,low
1kMUGCt7XLDc5Q64Vl0H8S,Bellacoso,Residente,77,0un8ZRojNl6fYFRHYzQ9GG,Bellacoso,2019-07-26,Urbano: Latino Vibes,0VsVywryrqLhHmsVFVcOAg,latin,latin hip hop,0.774,0.851,11,-2.795,0,0.255,0.0651,0.0,0.0568,0.695,180.086,257865,high
6PRyUxzDxfwhJjn71SNUkk,Here Comes the Sun,Mauve,52,2EWja2G3FuK8MNPfPwNbpP,Here Comes the Sun,2019-08-16,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.81,0.578,1,-8.574,1,0.0343,0.105,0.0158,0.0839,0.431,120.004,160000,somewhat_high
47wPvRG8FEwbZP22UBgTQr,Seven Nation Army,The White Stripes,78,4bud6XY9UtafCOiYzv2vOl,Elephant,2003-04-01,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.74,0.469,4,-7.627,0,0.0805,0.00601,0.447,0.306,0.313,123.909,231920,high
5y1OClzGRMXQYZ2OP6zvos,Tattoos,Caravan Palace,31,3qU4wXm0Qngbtnr5PiLbFX,<I°_°I>,2015-10-16,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.83,0.958,0,-4.734,1,0.22,0.199,2.48e-05,0.112,0.654,120.014,207293,somewhat_low
